UserID,HDS,HBE,HFE,NUMCOURSESBEGINNERDATASCIENCE ,NUMCOURSESBEGINNERBACKEND,NUMCOURSESBEGINNERFRONTEND,NUMCOURSESADVANCEDDATASCIENCE,NUMCOURSESADVANCEDBACKEND ,NUMCOURSESADVANCEDFRONTEND,AVGSCOREDATASCIENCE,AVGSCOREBACKEND,AVGSCOREFRONTEND,StudentProfile
94534642,25,8,6,0,8,3,4,5,2,87,75,74,beginner_front_end
27559439,89,54,12,9,2,7,3,4,3,65,61,81,advanced_data_science
71923780,47,49,29,4,4,3,1,1,6,58,73,91,beginner_data_science
75950239,41,81,68,6,5,2,4,5,1,63,58,55,advanced_front_end
18152863,68,0,71,3,6,2,2,2,3,53,80,92,advanced_data_science
19531826,0,68,44,5,2,5,6,2,1,76,73,67,advanced_backend
59721763,48,48,31,2,2,4,6,4,6,64,77,71,advanced_backend
20185757,57,62,21,8,4,4,5,4,0,61,59,72,advanced_data_science
306401,28,0,64,1,2,2,0,4,2,55,67,58,advanced_front_end
76439975,49,78,20,5,4,1,7,7,2,69,42,76,advanced_data_science
41601697,14,36,0,2,4,0,2,3,4,83,71,50,beginner_front_end
84737762,35,38,1,9,7,5,5,4,3,62,57,54,advanced_backend
65125879,24,51,41,4,5,7,0,1,4,50,68,85,beginner_data_science
93838536,38,32,31,5,7,5,3,6,2,78,72,69,beginner_front_end
26856779,38,53,35,6,3,0,3,6,3,64,64,81,beginner_backend
33845716,17,29,25,8,2,5,7,4,6,86,68,80,advanced_backend
87278437,59,93,45,3,2,7,2,4,3,55,57,54,advanced_backend
2795113,9,50,19,0,3,3,0,4,4,,79,65,beginner_backend
67530676,16,24,25,2,3,3,6,5,2,84,63,68,beginner_backend
39640899,30,27,63,2,3,6,6,2,6,60,82,62,beginner_backend
19269167,14,51,33,2,6,1,3,5,3,85,84,59,beginner_front_end
80184660,38,87,75,3,5,3,5,6,2,68,41,63,advanced_data_science
12181557,13,27,61,2,4,0,2,7,6,36,78,81,advanced_front_end
89264064,37,49,49,3,2,4,2,6,1,59,46,52,beginner_backend
59716843,54,92,32,4,10,2,8,3,1,78,61,74,advanced_front_end
84315229,88,23,31,7,5,4,2,8,0,55,77,46,advanced_data_science
27011392,60,10,72,0,5,,5,7,1,58,56,76,beginner_front_end
61732445,59,0,42,2,7,3,2,4,1,60,59,57,advanced_front_end
43499827,35,40,3,5,3,6,3,5,2,52,81,68,advanced_data_science
3706467,37,38,35,2,3,1,0,2,1,67,54,50,beginner_front_end
44488287,12,19,6,1,3,0,4,5,4,87,77,63,beginner_front_end
28306078,37,38,40,2,6,1,5,7,3,77,65,57,beginner_front_end
11504614,42,59,23,4,4,3,2,5,2,77,67,50,beginner_front_end
21066711,0,0,82,0,0,7,1,9,4,65,52,45,advanced_front_end
54503025,23,21,12,1,3,1,0,5,4,70,39,78,beginner_front_end
33349022,9,44,35,2,7,1,1,4,3,34,95,51,advanced_front_end
45034818,25,50,45,5,5,0,5,5,5,71,92,95,beginner_backend
93673406,38,46,0,5,4,3,4,5,0,63,48,57,advanced_data_science
31529320,81,67,72,0,4,6,1,4,3,36,88,,beginner_data_science
47900300,0,25,69,0,4,4,1,6,0,95,92,82,beginner_backend
3759686,25,43,23,7,2,9,0,1,4,57,88,99,advanced_data_science
63058158,48,33,22,7,3,6,3,4,7,84,78,70,advanced_backend
26837651,33,55,30,4,3,5,3,6,0,71,53,59,beginner_backend
97331000,80,67,22,3,1,4,6,3,4,73,66,64,beginner_backend
87084720,42,67,60,3,3,1,3,5,3,49,69,68,advanced_front_end
70062909,10,61,50,5,3,5,4,4,6,71,76,70,advanced_backend
51557094,31,38,31,5,2,2,3,7,5,85,41,52,beginner_front_end
76361570,67,40,46,4,5,3,3,3,2,58,49,50,beginner_front_end
49721907,58,31,18,7,2,7,2,4,4,58,78,88,advanced_data_science
37273280,53,19,35,5,0,8,0,4,5,60,69,77,advanced_data_science
33412746,49,36,16,3,10,3,5,5,6,76,76,62,beginner_front_end
34212478,51,23,0,2,6,3,2,1,4,73,51,52,beginner_front_end
60189225,46,13,9,3,7,2,4,4,5,75,76,64,beginner_front_end
94945029,66,42,50,5,4,5,1,2,2,66,47,80,advanced_data_science
17105636,46,56,20,4,5,4,6,6,2,48,58,62,advanced_data_science
64831569,56,52,43,6,3,8,3,3,6,36,72,76,advanced_data_science
13023446,12,19,41,2,3,4,4,3,3,60,85,76,beginner_data_science
32665891,47,0,35,1,4,3,0,6,4,30,85,55,advanced_front_end
9779039,53,32,29,1,7,8,6,5,2,74,58,46,advanced_front_end
38002078,12,42,50,2,1,3,6,5,5,77,89,81,advanced_backend
69865955,42,60,42,5,2,0,0,3,6,60,63,70,beginner_backend
87532770,45,0,53,3,4,3,7,4,2,66,53,78,beginner_front_end
21955928,25,41,58,2,2,2,2,6,3,70,80,81,beginner_backend
13279294,34,63,38,1,1,0,8,4,1,54,67,79,advanced_backend
58522513,35,17,39,0,3,5,6,6,0,52,49,54,beginner_data_science
82854675,22,58,45,2,4,2,3,7,3,56,70,70,advanced_front_end
99518620,54,20,29,1,4,4,2,8,0,71,60,70,beginner_front_end
89387919,64,43,41,4,3,6,3,5,4,49,60,61,advanced_data_science
27030149,43,46,49,3,1,1,7,7,0,80,90,95,beginner_backend
54315782,11,77,43,4,3,2,11,2,4,57,57,71,advanced_backend
55806552,39,37,30,2,0,2,0,4,1,73,33,47,beginner_front_end
19308274,11,38,25,5,6,5,2,3,3,62,93,75,advanced_backend
8104339,13,18,26,8,4,6,4,6,7,81,80,69,advanced_backend
73410508,13,8,74,1,3,7,1,6,2,62,80,70,beginner_data_science
3426984,22,54,68,5,5,7,2,5,2,67,60,19,advanced_front_end
96477793,33,1,32,0,1,0,1,3,0,70,71,,beginner_front_end
43866021,48,54,50,3,1,0,7,4,5,71,89,95,beginner_backend
97604467,16,41,22,1,3,0,0,6,2,86,59,49,beginner_front_end
41243038,54,13,61,2,3,1,0,6,3,21,62,52,advanced_front_end
17932220,62,15,72,5,11,6,5,8,3,62,61,78,beginner_front_end
4560501,15,70,9,3,2,0,0,5,4,69,65,80,beginner_backend
40779806,49,51,24,4,8,3,3,4,3,61,83,98,beginner_data_science
43649463,40,36,25,1,6,2,1,6,2,76,60,57,beginner_front_end
67507146,37,38,50,3,4,7,2,1,3,52,82,76,beginner_data_science
54055571,43,34,28,2,5,3,3,6,2,76,70,65,advanced_data_science
89184553,16,50,26,5,2,7,2,3,4,77,78,69,advanced_front_end
77177447,7,13,31,3,1,5,3,3,3,58,51,63,beginner_data_science
92637547,85,32,25,2,8,6,3,6,6,60,37,55,beginner_front_end
76473363,0,44,45,0,5,6,5,7,3,52,55,49,advanced_front_end
21009327,45,59,27,3,2,3,2,7,0,70,64,59,beginner_backend
6268997,0,47,72,2,2,2,2,8,4,38,72,61,advanced_front_end
44270711,50,31,0,2,2,2,7,1,3,74,77,81,advanced_backend
49216309,0,2,43,0,4,1,4,4,5,95,83,92,beginner_backend
34631767,43,56,52,5,4,3,7,3,5,46,57,87,advanced_data_science
52321719,14,55,51,2,6,0,2,6,2,50,83,68,advanced_front_end
92703650,0,0,3,0,3,5,5,3,3,50,58,76,beginner_data_science
5004575,0,18,56,0,1,4,3,10,5,41,65,68,advanced_front_end
39707066,22,20,42,2,4,6,1,5,3,56,64,37,advanced_front_end
31952990,0,74,30,2,7,0,5,6,4,51,77,87,advanced_front_end
30313533,83,34,9,6,2,4,6,1,5,89,59,73,advanced_backend
38666959,16,19,49,3,0,7,2,3,3,58,66,63,beginner_data_science
67506276,43,60,48,5,2,4,6,6,4,57,56,70,advanced_backend
82403540,62,45,9,4,7,2,4,1,6,64,63,46,beginner_front_end
42884750,40,68,53,5,3,6,3,2,8,85,63,79,advanced_backend
91332508,61,47,34,4,1,5,7,5,6,71,65,58,advanced_backend
33872648,47,0,38,5,6,4,6,5,5,76,63,74,beginner_front_end
97156681,43,47,29,7,2,6,0,4,2,68,62,81,advanced_data_science
8486058,20,33,20,7,3,5,7,3,4,74,71,64,advanced_backend
82354061,63,23,23,3,4,3,3,3,0,64,67,59,beginner_front_end
86265506,49,57,70,2,6,0,5,5,1,67,38,61,advanced_data_science
67123099,22,19,63,5,2,6,6,1,3,80,73,53,beginner_data_science
92339851,61,80,26,3,3,3,1,4,5,72,74,68,beginner_backend
58464941,39,72,23,3,4,1,7,0,0,65,59,70,advanced_backend
67393480,59,35,18,7,2,8,1,4,3,48,69,68,advanced_data_science
91234422,27,75,57,5,5,1,4,5,4,58,79,76,advanced_front_end
84874837,12,34,3,1,4,6,0,7,2,64,48,49,beginner_backend
92128265,63,40,46,5,2,6,5,3,4,50,53,72,advanced_data_science
23102925,54,39,29,5,3,4,4,5,2,60,49,62,advanced_data_science
24116377,45,54,26,6,4,5,3,5,1,60,65,65,advanced_data_science
80212348,53,35,50,4,5,2,3,5,1,64,42,50,advanced_data_science
59080583,103,87,31,4,0,1,0,10,0,38,35,74,beginner_backend
52264000,38,0,47,2,3,2,2,7,4,41,73,76,advanced_front_end
16856398,45,75,15,3,4,8,1,4,2,68,82,53,beginner_backend
53129480,57,18,42,3,5,4,2,5,1,50,63,49,advanced_data_science
65059826,54,68,82,7,4,9,2,1,2,57,90,71,beginner_data_science
43851952,78,0,58,2,6,10,5,9,2,60,42,89,beginner_front_end
48921285,41,12,6,3,6,3,3,6,4,84,77,72,beginner_front_end
80008520,92,2,0,2,5,7,4,4,2,64,41,65,beginner_front_end
63764862,20,71,47,3,5,4,6,5,4,76,77,72,advanced_front_end
94195194,47,53,37,5,3,1,6,2,4,74,63,62,beginner_data_science
73911230,38,56,34,4,2,5,4,1,4,77,69,84,advanced_backend
53097746,55,38,28,5,3,5,1,1,4,63,57,94,advanced_data_science
62745967,57,84,6,4,0,5,3,6,1,53,70,63,beginner_backend
54564208,59,59,14,8,0,7,2,1,4,72,55,100,advanced_data_science
10150715,32,67,51,4,6,3,2,3,2,43,61,41,advanced_front_end
13725103,0,41,40,9,2,10,3,2,6,95,69,87,advanced_backend
5084498,17,56,38,7,2,7,4,3,5,80,52,87,advanced_backend
95309268,57,61,44,4,5,4,3,4,1,65,55,76,advanced_data_science
31909632,54,52,91,5,4,4,4,2,3,54,76,62,beginner_data_science
19641611,25,29,43,3,2,5,3,3,5,64,65,69,beginner_data_science
28741088,26,43,43,4,5,3,2,5,5,46,83,58,advanced_front_end
53620564,0,104,81,5,5,0,1,4,4,55,84,54,advanced_front_end
69780422,44,13,78,1,2,5,0,0,3,61,34,73,advanced_data_science
61488625,69,85,52,5,6,5,3,8,0,69,96,82,beginner_backend
72884997,37,59,15,5,4,6,3,5,2,54,67,62,advanced_data_science
77046427,52,13,11,5,7,2,5,2,5,65,83,69,beginner_front_end
19825381,26,70,38,7,2,8,4,2,5,81,58,58,advanced_backend
62560231,82,27,31,7,6,4,5,5,1,44,68,63,advanced_data_science
64112972,0,74,44,5,2,0,0,6,3,92,63,29,beginner_front_end
64734445,32,49,25,5,4,4,8,6,7,53,68,57,advanced_backend
8647900,34,35,38,7,5,2,6,4,4,84,79,64,beginner_front_end
39727528,20,46,34,4,1,2,4,3,2,89,86,76,beginner_backend
24634172,28,48,26,6,4,5,4,2,6,85,68,81,advanced_backend
11162742,0,2,41,0,2,7,3,5,2,79,78,67,beginner_data_science
66940535,46,12,22,2,6,1,4,7,3,75,70,68,beginner_front_end
20408880,25,25,43,2,1,5,6,3,1,37,49,50,beginner_data_science
15274152,37,64,25,1,0,2,3,3,5,63,84,78,beginner_backend
37064338,65,45,79,4,1,7,6,0,7,40,62,94,advanced_data_science
49906266,63,67,45,6,2,8,4,4,5,52,54,85,advanced_data_science
31593960,8,45,18,3,3,0,3,4,5,88,69,49,beginner_front_end
60619107,44,41,48,3,5,2,4,4,4,68,73,80,advanced_front_end
70860575,73,95,24,4,1,6,5,5,0,59,62,57,beginner_backend
54037114,39,41,47,3,1,0,5,2,9,52,84,89,beginner_backend
41608339,15,48,38,8,3,6,5,1,4,88,62,87,advanced_backend
11328198,29,32,32,5,1,2,5,2,2,88,90,85,advanced_backend
35791736,52,0,23,1,7,4,5,5,2,68,75,84,beginner_front_end
21577866,38,27,62,6,2,1,0,6,5,38,87,59,advanced_front_end
91303937,47,54,39,6,7,4,3,3,3,69,77,47,advanced_front_end
25850288,26,33,49,4,3,6,4,2,3,66,65,57,beginner_data_science
73727493,36,43,48,3,5,3,1,4,4,42,69,43,advanced_front_end
45454291,10,27,18,7,5,5,5,3,4,73,87,76,advanced_backend
62155709,69,82,53,5,2,2,4,6,4,56,89,98,beginner_backend
81672732,76,29,25,0,3,3,1,5,2,61,35,51,beginner_front_end
38038496,37,51,69,5,4,4,5,3,4,72,85,73,beginner_backend
73336765,49,69,49,4,4,7,4,3,1,51,75,64,beginner_data_science
72524572,53,36,46,6,2,6,3,2,4,62,74,95,advanced_data_science
55419015,34,31,60,2,4,1,1,6,3,39,74,58,advanced_front_end
25537929,25,69,33,6,5,2,8,1,1,70,55,66,advanced_backend
1179021,40,43,41,5,3,5,4,8,7,57,73,70,advanced_backend
61816319,40,64,39,5,2,1,2,4,5,51,74,83,beginner_backend
14499092,62,64,56,5,1,0,5,5,3,53,72,88,beginner_backend
22140097,62,52,4,2,5,2,3,4,5,76,58,41,advanced_front_end
99680339,43,56,45,5,5,4,5,5,4,78,67,70,advanced_front_end
34457404,42,18,50,0,2,3,2,6,4,39,70,63,advanced_front_end
93132405,35,16,38,3,3,2,8,3,2,54,68,58,beginner_data_science
85086428,28,29,38,4,7,2,3,5,4,74,84,64,beginner_front_end
69037017,40,43,47,2,3,4,3,2,4,61,48,90,advanced_data_science
90407694,44,59,57,6,6,6,2,1,4,50,84,80,beginner_data_science
61097796,28,87,41,4,2,5,1,6,3,76,45,77,advanced_data_science
70473283,40,60,14,3,0,1,4,2,6,67,87,70,beginner_backend
27967749,11,32,24,3,1,0,0,5,1,82,54,47,beginner_front_end
83727724,52,74,8,6,3,,4,4,3,63,42,80,advanced_data_science
94570695,12,45,18,9,7,9,2,4,5,64,78,40,advanced_backend
86342060,27,51,72,7,4,5,2,2,4,47,62,73,beginner_data_science
44679917,77,94,3,7,2,2,5,7,1,68,85,83,beginner_backend
67108203,31,47,31,5,3,3,2,6,2,66,65,65,beginner_backend
13136713,49,68,45,6,6,4,4,6,4,49,54,68,advanced_backend
51842030,16,70,0,4,1,0,2,2,5,67,63,80,beginner_backend
5000685,72,41,12,2,3,3,3,3,2,65,45,50,beginner_front_end
54539681,33,45,1,6,5,4,6,1,1,65,63,71,advanced_backend
16778365,59,60,52,3,5,6,3,5,2,62,93,82,beginner_data_science
21064330,53,32,1,6,1,6,0,5,1,65,39,56,advanced_data_science
38511417,32,41,35,4,4,3,3,6,4,69,65,69,beginner_backend
61003185,48,18,40,2,4,3,1,4,4,75,66,82,beginner_data_science
30325007,29,24,65,5,5,5,1,3,4,79,97,90,beginner_data_science
16719955,15,76,72,5,9,3,5,4,2,85,80,51,advanced_front_end
89320302,36,0,39,3,3,3,5,5,2,74,66,75,beginner_front_end
92177249,37,53,45,6,6,9,0,1,3,58,72,86,beginner_data_science
28234733,74,6,74,4,6,6,7,8,4,54,56,79,beginner_front_end
86147105,60,47,15,3,7,4,1,4,5,72,52,49,beginner_front_end
94950162,64,28,49,4,3,6,4,5,5,41,79,82,advanced_data_science
68323394,54,35,55,3,3,3,5,3,6,53,49,89,advanced_data_science
68367262,0,81,65,4,6,6,4,7,2,71,74,34,advanced_front_end
39641302,17,35,34,3,2,8,0,0,4,67,79,93,beginner_data_science
13515050,34,51,44,5,3,6,1,2,1,73,71,88,advanced_data_science
58159321,86,31,32,6,6,9,2,6,3,64,38,61,beginner_front_end
97767703,33,106,40,5,5,7,5,0,2,65,56,43,advanced_backend
32460080,1,60,44,4,2,4,5,3,2,68,82,77,advanced_backend
49800334,47,38,52,3,5,2,2,6,4,53,83,93,beginner_data_science
38563882,17,38,31,1,5,5,3,5,4,60,76,54,advanced_front_end
53163021,31,48,44,5,4,6,0,2,4,45,64,85,beginner_data_science
29802456,28,36,11,1,4,0,2,3,3,85,78,48,beginner_front_end
28137912,41,66,3,2,1,4,3,5,0,79,56,54,beginner_backend
78213463,9,55,30,6,4,4,5,3,3,70,68,78,advanced_backend
34669478,80,12,39,2,10,5,8,3,2,55,83,79,beginner_front_end
64152445,13,30,69,4,2,3,1,2,4,37,42,66,beginner_data_science
39213012,30,78,18,6,4,6,3,7,2,61,65,65,advanced_data_science
64243081,6,56,0,3,5,4,2,3,3,79,81,50,beginner_backend
29757320,48,68,28,3,4,4,6,3,4,56,63,54,advanced_backend
98925192,40,62,22,3,9,8,7,3,2,90,67,48,advanced_front_end
37337860,0,29,29,3,5,3,2,8,1,80,71,90,beginner_backend
92318341,22,46,22,4,3,5,0,6,2,67,57,65,advanced_data_science
63885502,51,63,66,4,0,5,4,3,4,47,78,69,beginner_backend
840865,51,49,38,4,6,3,4,4,4,70,70,52,beginner_front_end
57853512,43,51,6,1,0,2,3,9,0,71,72,79,beginner_backend
49812414,2,17,29,3,5,2,4,9,0,85,38,76,beginner_backend
96123967,38,10,26,1,4,0,3,3,1,76,74,66,beginner_front_end
47627744,13,55,39,4,7,6,1,3,4,73,81,79,beginner_backend
90173954,48,26,46,0,3,5,7,6,2,73,90,70,beginner_data_science
42130692,0,28,6,5,8,2,3,6,2,99,73,76,beginner_backend
10426524,54,56,30,7,4,4,4,6,1,56,46,53,advanced_data_science
67430150,47,43,11,7,2,5,4,5,3,52,63,72,advanced_data_science
26873201,54,49,36,5,3,7,3,5,5,58,94,50,advanced_front_end
63327035,74,2,23,4,5,4,4,6,5,66,40,59,beginner_front_end
95223396,24,52,33,4,4,5,2,2,4,54,66,86,advanced_backend
41162913,52,25,35,5,3,3,2,2,1,63,53,75,advanced_data_science
98611323,29,88,64,4,4,3,5,4,2,73,55,64,advanced_front_end
57952801,55,18,2,2,3,4,3,6,4,76,44,63,beginner_front_end
35771141,53,70,58,5,4,4,6,5,3,60,47,75,advanced_data_science
67312111,12,52,14,1,2,3,3,2,5,78,83,63,beginner_backend
44408723,72,22,29,4,4,8,4,7,5,24,83,51,advanced_data_science
79654598,18,48,20,3,2,2,1,9,0,76,61,80,beginner_backend
76658814,36,44,42,3,4,1,2,5,4,45,88,65,advanced_front_end
17526028,34,34,53,2,4,3,1,4,3,54,74,53,advanced_front_end
65947996,14,53,17,5,3,2,2,5,1,84,76,72,beginner_backend
91103255,41,23,0,0,3,2,0,2,0,,62,57,beginner_front_end
32039012,8,43,24,3,8,4,0,5,6,63,45,66,beginner_backend
44907387,19,11,1,6,6,4,6,2,9,84,79,84,advanced_backend
51950137,36,85,18,5,2,2,0,6,0,75,62,69,beginner_backend
3270441,52,63,72,4,0,0,5,4,3,67,92,100,beginner_backend
46488371,52,46,54,4,4,4,3,6,3,55,65,48,advanced_front_end
29583581,16,32,22,4,5,3,4,0,6,95,95,93,advanced_backend
21974588,0,73,72,1,5,2,4,5,2,75,53,66,advanced_front_end
30923649,6,37,30,2,6,4,1,8,0,90,64,74,beginner_backend
32622871,48,42,25,4,3,4,5,3,6,74,81,62,advanced_backend
63198139,42,49,29,3,4,4,3,7,2,55,47,48,advanced_data_science
46877107,29,55,31,4,6,6,0,3,4,52,89,96,beginner_data_science
47050835,47,50,3,8,2,5,3,7,3,54,52,61,advanced_data_science
91905176,46,59,44,3,7,3,5,5,2,51,81,56,advanced_front_end
57881422,8,59,28,0,6,4,5,5,4,58,75,62,advanced_front_end
5715992,47,46,14,4,2,5,3,9,7,48,55,63,advanced_data_science
88938999,53,53,0,6,3,6,3,8,2,57,58,50,advanced_data_science
24212665,52,57,23,4,6,3,3,3,4,71,60,45,beginner_front_end
98573268,58,43,0,10,1,10,2,1,4,46,79,90,advanced_data_science
30566344,81,3,22,0,4,4,3,2,1,56,48,58,beginner_front_end
96771867,41,33,18,6,3,7,5,4,8,83,68,56,advanced_backend
51275985,54,25,8,3,4,2,2,4,2,70,79,60,beginner_front_end
86652548,15,46,51,1,5,5,3,6,2,50,60,35,advanced_front_end
75168523,6,69,59,5,2,6,4,1,7,85,75,86,advanced_backend
7707238,6,7,42,2,2,6,3,3,4,75,77,69,beginner_data_science
58600244,49,60,70,5,2,5,3,3,3,55,85,74,beginner_data_science
77302702,77,48,34,7,2,8,2,4,5,55,77,92,advanced_data_science
76401068,54,82,37,5,5,5,5,2,7,67,57,52,advanced_backend
80778876,40,41,52,2,2,6,0,2,4,57,78,86,beginner_data_science
48397592,22,44,7,4,3,1,2,4,4,83,66,65,beginner_backend
97520289,67,34,42,5,1,5,3,3,4,62,43,79,advanced_data_science
1402143,0,56,66,4,3,4,3,7,5,78,77,74,advanced_front_end
10419292,65,31,35,2,3,3,2,2,0,60,56,53,beginner_front_end
54694579,32,69,38,3,5,0,4,5,5,48,88,76,advanced_front_end
89801236,2,38,0,0,4,4,2,5,1,93,63,53,beginner_backend
89583924,56,61,22,8,0,10,1,2,5,50,70,96,advanced_data_science
23628633,35,69,23,7,2,8,2,7,4,58,97,85,advanced_data_science
65748854,61,20,30,5,4,3,2,5,2,63,49,52,beginner_front_end
83177490,17,54,23,6,4,8,4,2,6,76,66,59,advanced_backend
383892,44,36,26,3,4,3,5,5,2,79,59,60,beginner_front_end
17143368,4,56,61,2,4,3,4,4,6,69,94,80,advanced_backend
9612629,66,25,48,3,10,5,6,8,6,71,56,63,beginner_front_end
129419,30,18,54,2,4,2,3,9,2,83,55,68,beginner_front_end
19690710,15,50,17,2,4,3,2,6,5,57,70,76,beginner_backend
6616667,97,94,48,5,0,0,6,4,4,48,82,80,beginner_backend
72844964,50,26,52,5,5,5,5,7,6,81,48,64,beginner_front_end
3723470,47,23,20,5,4,4,2,7,3,47,67,55,advanced_data_science
51128465,0,42,38,6,3,6,4,4,6,82,84,66,advanced_backend
71773757,13,12,48,2,1,5,4,2,3,82,79,68,beginner_data_science
57336145,11,93,46,4,5,6,5,5,4,79,81,51,advanced_front_end
96833096,2,55,19,4,5,6,4,2,6,61,81,70,advanced_backend
38968525,70,45,16,3,5,5,0,5,0,67,59,57,beginner_front_end
96862324,32,57,63,7,2,8,1,5,7,82,72,82,advanced_backend
37451047,22,32,48,3,3,5,3,5,2,62,62,65,beginner_data_science
3295075,19,24,24,4,2,8,4,2,2,65,98,81,beginner_data_science
40588255,30,74,62,5,7,4,6,6,2,80,66,63,advanced_front_end
97700943,17,67,40,2,2,3,8,3,3,72,72,57,advanced_backend
29455672,37,13,65,3,5,0,7,7,5,75,55,65,beginner_front_end
41025917,13,53,29,6,3,5,7,2,6,79,59,84,advanced_backend
56108109,26,19,19,1,4,2,7,6,2,61,30,50,beginner_data_science
50956666,24,58,0,4,0,3,6,0,6,65,,53,beginner_backend
65042693,49,47,61,2,5,5,2,5,4,51,35,50,advanced_data_science
62204304,78,60,60,4,3,4,4,5,5,68,45,83,advanced_data_science
87917346,21,11,52,2,0,8,0,2,3,47,65,70,beginner_data_science
87930014,47,68,26,5,3,0,4,3,7,56,65,83,beginner_backend
79900615,25,9,63,5,0,4,8,2,3,77,94,64,beginner_data_science
96972592,18,21,38,1,4,2,3,4,4,57,42,63,beginner_data_science
23242594,52,74,56,4,6,7,0,3,3,36,86,100,beginner_data_science
80910411,40,46,11,5,6,5,3,0,6,77,75,68,advanced_backend
78045346,44,96,66,5,4,3,4,5,3,48,58,44,advanced_front_end
92620541,1,34,21,7,4,6,6,4,7,78,66,75,advanced_backend
51183066,0,33,36,5,0,8,5,2,5,93,94,73,advanced_backend
78092420,0,0,39,4,1,5,4,2,4,81,70,63,beginner_data_science
47653107,3,26,25,3,4,0,3,9,0,93,48,,beginner_backend
94352215,69,83,34,4,3,4,6,5,5,47,46,53,advanced_backend
49411409,14,30,49,7,3,7,0,0,6,80,84,88,beginner_data_science
20608577,0,113,41,4,10,5,6,4,2,61,74,29,advanced_front_end
94616526,72,9,21,1,6,3,4,4,0,51,56,67,beginner_front_end
92609347,0,46,7,4,4,1,2,5,1,94,63,77,beginner_backend
82032624,47,25,36,3,4,4,0,4,3,46,66,43,advanced_front_end
33326741,41,77,16,5,5,3,4,5,3,60,78,73,beginner_backend
21670192,41,86,42,5,2,7,4,6,3,69,69,87,advanced_data_science
72027243,42,23,59,1,4,3,2,5,1,58,53,58,advanced_front_end
36623001,18,25,24,1,3,5,2,3,4,56,71,82,beginner_data_science
94473507,46,62,14,4,2,3,2,5,4,50,59,57,beginner_backend
89651465,71,92,0,3,0,2,2,4,3,53,38,51,beginner_backend
8808139,54,57,78,5,5,6,3,3,2,58,87,74,beginner_data_science
33716473,57,17,18,5,4,1,4,3,3,61,83,63,beginner_front_end
77462099,0,18,29,4,3,4,0,3,4,54,44,78,beginner_data_science
30682463,56,70,21,4,0,2,5,4,5,54,75,82,beginner_backend
98218143,49,84,0,6,3,5,5,11,3,56,56,57,advanced_data_science
93012373,9,50,57,6,5,6,0,0,4,52,73,75,beginner_data_science
26890356,40,44,32,1,0,3,6,6,0,71,65,59,beginner_backend
47828451,35,35,50,0,2,3,4,8,2,63,61,73,beginner_backend
38180415,42,52,47,4,5,2,2,6,3,70,58,47,beginner_front_end
10874957,48,51,0,8,3,6,5,3,2,53,63,81,advanced_data_science
1636329,97,48,39,2,10,5,4,5,2,44,69,59,beginner_front_end
70673153,13,89,60,5,5,4,5,5,3,79,72,60,advanced_front_end
44633415,0,62,49,4,4,5,3,7,5,66,90,51,advanced_front_end
27677691,36,34,19,6,3,5,3,1,3,45,78,92,advanced_data_science
86080767,6,6,49,3,2,4,2,4,4,71,72,74,beginner_data_science
18962190,37,26,68,3,3,2,7,3,3,52,65,51,beginner_data_science
64370702,0,0,71,1,7,7,5,8,0,89,75,75,beginner_backend
71650809,31,31,36,2,6,5,2,4,3,65,75,50,advanced_front_end
58867241,56,75,51,2,6,2,0,6,3,64,35,36,beginner_front_end
1852956,60,103,0,5,1,3,0,5,1,64,63,61,beginner_backend
57699866,45,53,29,7,3,2,7,5,2,63,44,89,advanced_backend
5056712,0,46,46,6,1,9,4,5,8,83,83,71,advanced_backend
95542123,47,39,16,4,2,4,2,5,5,63,57,87,advanced_data_science
57763384,31,52,5,6,1,6,3,4,1,65,63,68,advanced_data_science
54886397,7,23,41,2,7,5,1,5,2,50,67,37,advanced_front_end
33376449,20,28,24,7,4,8,3,4,8,72,83,76,advanced_backend
93516425,16,17,48,0,4,3,3,2,8,72,69,68,beginner_backend
84662798,76,8,24,1,8,7,5,6,3,56,67,83,beginner_front_end
68835481,47,28,83,4,3,2,6,2,3,70,87,62,beginner_data_science
3499924,57,28,39,2,3,4,2,5,3,35,61,47,advanced_front_end
36932077,11,41,67,2,5,2,0,3,6,76,91,87,beginner_backend
15590482,27,50,26,8,6,10,4,6,8,58,63,40,advanced_backend
18676529,78,60,43,7,1,9,5,6,6,44,67,72,advanced_data_science
33157806,54,24,66,0,7,5,2,5,2,72,92,85,beginner_data_science
41530434,43,31,30,6,4,6,2,3,3,46,86,90,advanced_data_science
8301921,22,11,2,0,3,6,1,5,4,69,56,83,beginner_data_science
78726209,29,11,45,4,4,0,1,4,3,69,72,58,beginner_front_end
8225083,71,15,28,6,3,6,1,5,3,50,65,59,advanced_data_science
